city,state_id,state_name
Georgetown,IN,Indiana
Cuba,MO,Missouri
Mount Oliver,PA,Pennsylvania
Lakeland,GA,Georgia
Mobridge,SD,South Dakota
West Lake Hills,TX,Texas
Old Mystic,CT,Connecticut
Pistakee Highlands,IL,Illinois
Pagedale,MO,Missouri
Woodbourne,PA,Pennsylvania
Water Valley,MS,Mississippi
Hartford,SD,South Dakota
Heron Bay,GA,Georgia
Elma,WA,Washington
Cherryvale,SC,South Carolina
Heavener,OK,Oklahoma
Hauula,HI,Hawaii
West Point,VA,Virginia
Vinton,LA,Louisiana
South Beach,FL,Florida
Wanakah,NY,New York
Dundee,OR,Oregon
Minerva,OH,Ohio
Essexville,MI,Michigan
Lindsborg,KS,Kansas
Troy,NC,North Carolina
Mingo Junction,OH,Ohio
Newbern,TN,Tennessee
Ross,OH,Ohio
Riverview Park,PA,Pennsylvania
Plainview,MN,Minnesota
Haughton,LA,Louisiana
Red Springs,NC,North Carolina
Southern Gateway,VA,Virginia
Skidway Lake,MI,Michigan
West Orange,TX,Texas
Livingston,AL,Alabama
Empire,CA,California
Ellsworth,WI,Wisconsin
Chandler,OK,Oklahoma
Medina,WA,Washington
Elkins,AR,Arkansas
Lake Cherokee,TX,Texas
Kotzebue,AK,Alaska
Village Shires,PA,Pennsylvania
West Point,NE,Nebraska
Cabán,PR,Puerto Rico
Sugar Creek,MO,Missouri
Muldrow,OK,Oklahoma
Woodlawn Beach,FL,Florida
Hinton,OK,Oklahoma
Sherwood,OH,Ohio
Sleepy Hollow,IL,Illinois
Waller,TX,Texas
Lake California,CA,California
Okemah,OK,Oklahoma
Marysville,KS,Kansas
Grantville,GA,Georgia
Blountstown,FL,Florida
Ponce Inlet,FL,Florida
West DeLand,FL,Florida
Wewoka,OK,Oklahoma
North Wales,PA,Pennsylvania
Lordstown,OH,Ohio
Melbourne Beach,FL,Florida
Leisuretowne,NJ,New Jersey
Orange,OH,Ohio
McChord AFB,WA,Washington
Harlem,GA,Georgia
Lewes,DE,Delaware
North Brooksville,FL,Florida
South Berwick,ME,Maine
Newburgh,IN,Indiana
Alexander,AR,Arkansas
Val Verde,CA,California
West Monroe,MI,Michigan
Desert View Highlands,CA,California
Somerville,TN,Tennessee
Russell,KY,Kentucky
Berwyn Heights,MD,Maryland
Attica,IN,Indiana
Avery Creek,NC,North Carolina
El Verano,CA,California
Fulton,IL,Illinois
Timberline-Fernwood,AZ,Arizona
Howards Grove,WI,Wisconsin
San Miguel,CA,California
Cactus,TX,Texas
Pottsville,AR,Arkansas
Lockport,LA,Louisiana
Lake Junaluska,NC,North Carolina
Hillsboro,MO,Missouri
Skippers Corner,NC,North Carolina
Mount Shasta,CA,California
Gramercy,LA,Louisiana
Mount Hope,NJ,New Jersey
Louisiana,MO,Missouri
Nesquehoning,PA,Pennsylvania
Cornville,AZ,Arizona
Ferriday,LA,Louisiana
Choccolocco,AL,Alabama
Kekaha,HI,Hawaii
Chickamauga,GA,Georgia
Pendleton,SC,South Carolina
Garnett,KS,Kansas
Pottsgrove,PA,Pennsylvania
Blairsville,PA,Pennsylvania
Bamberg,SC,South Carolina
South Vacherie,LA,Louisiana
Amesti,CA,California
Tyro,NC,North Carolina
Cross Mountain,TX,Texas
Burlington,CO,Colorado
Moulton,AL,Alabama
Taylor Creek,OH,Ohio
Williams,AZ,Arizona
Cascade Valley,WA,Washington
Moscow Mills,MO,Missouri
Holton,KS,Kansas
Denmark,SC,South Carolina
Dakota Dunes,SD,South Dakota
Kurtistown,HI,Hawaii
Lutcher,LA,Louisiana
Lake Success,NY,New York
Lake Royale,NC,North Carolina
Westville,IL,Illinois
Vine Hill,CA,California
Rural Hall,NC,North Carolina
Spencer,NC,North Carolina
Big Lake,TX,Texas
North Lakeville,MA,Massachusetts
Monmouth Beach,NJ,New Jersey
Georgetown,IL,Illinois
Wellsboro,PA,Pennsylvania
Gray,GA,Georgia
Hodgenville,KY,Kentucky
Lebanon,VA,Virginia
Country Squire Lakes,IN,Indiana
Four Bridges,OH,Ohio
St. Maries,ID,Idaho
Aguas Buenas,PR,Puerto Rico
Canyon Creek,WA,Washington
Frostproof,FL,Florida
Myerstown,PA,Pennsylvania
Tipton,MO,Missouri
Heyworth,IL,Illinois
Brodhead,WI,Wisconsin
Clarence Center,NY,New York
East Dundee,IL,Illinois
Ingram,PA,Pennsylvania
Loíza,PR,Puerto Rico
Welsh,LA,Louisiana
McGovern,PA,Pennsylvania
Iowa,LA,Louisiana
Pleasant Gap,PA,Pennsylvania
Buzzards Bay,MA,Massachusetts
Jackson,MN,Minnesota
Winnsboro,SC,South Carolina
Hilliard,FL,Florida
Algona,WA,Washington
Cassville,MO,Missouri
Hartsdale,NY,New York
Crockett,CA,California
Howe,TX,Texas
Coplay,PA,Pennsylvania
Greens Farms,CT,Connecticut
Athens,PA,Pennsylvania
Beulah,ND,North Dakota
Breckenridge,MN,Minnesota
Warrior,AL,Alabama
Felton,CA,California
Marion,AL,Alabama
Grangeville,ID,Idaho
Haskell,TX,Texas
Mattapoisett Center,MA,Massachusetts
Cloverdale,VA,Virginia
West Wyomissing,PA,Pennsylvania
Tipton,IA,Iowa
Yerington,NV,Nevada
Newton,MS,Mississippi
Old Hill,CT,Connecticut
Vado,NM,New Mexico
Gosnell,AR,Arkansas
Bethel Acres,OK,Oklahoma
Millersburg,OH,Ohio
Surf City,NC,North Carolina
Peaceful Valley,WA,Washington
Mannford,OK,Oklahoma
Lesslie,SC,South Carolina
Verona,MS,Mississippi
Penrose,CO,Colorado
Chico,WA,Washington
Casa Conejo,CA,California
Mount Morris,IL,Illinois
Northlake,TX,Texas
West Berlin,NJ,New Jersey
Ravena,NY,New York
Tierras Nuevas Poniente,PR,Puerto Rico
Tallapoosa,GA,Georgia
Pitcairn,PA,Pennsylvania
Port Washington North,NY,New York
Saddle River,NJ,New Jersey
Lowesville,NC,North Carolina
Villa Ridge,MO,Missouri
Havana,IL,Illinois
Annetta,TX,Texas
Ripley,WV,West Virginia
Rockwood,MI,Michigan
Nyssa,OR,Oregon
Rush City,MN,Minnesota
Parker,AZ,Arizona
Monument Beach,MA,Massachusetts
Laguna Vista,TX,Texas
Huntington,TX,Texas
Petersburg,AK,Alaska
Bushnell,FL,Florida
Cadiz,OH,Ohio
Pickens,SC,South Carolina
Blue Ridge,VA,Virginia
Liberty,SC,South Carolina
Wimberley,TX,Texas
Homestead,PA,Pennsylvania
Galena,IL,Illinois
Netcong,NJ,New Jersey
South Blooming Grove,NY,New York
Tishomingo,OK,Oklahoma
Madison,OH,Ohio
Morongo Valley,CA,California
Hogansville,GA,Georgia
Pleasant Valley,WV,West Virginia
Millington,NJ,New Jersey
Orchard City,CO,Colorado
Geneva,FL,Florida
El Cenizo,TX,Texas
Oak Ridge North,TX,Texas
Meadowdale,WA,Washington
Dandridge,TN,Tennessee
Crystal River,FL,Florida
Brownstown,PA,Pennsylvania
Macungie,PA,Pennsylvania
Centerville,PA,Pennsylvania
Hideaway,TX,Texas
South Hempstead,NY,New York
Emmitsburg,MD,Maryland
Tomahawk,WI,Wisconsin
Chenango Bridge,NY,New York
Greenwood,LA,Louisiana
Brackenridge,PA,Pennsylvania
Corydon,IN,Indiana
Kachina Village,AZ,Arizona
Williamsburg,IA,Iowa
Ocean Grove,NJ,New Jersey
Carrizales,PR,Puerto Rico
Mountain Home AFB,ID,Idaho
New Baden,IL,Illinois
Stonybrook,PA,Pennsylvania
Hamburg,NJ,New Jersey
Thiensville,WI,Wisconsin
Haviland,NY,New York
Union City,PA,Pennsylvania
Grand Saline,TX,Texas
Cashmere,WA,Washington
Wesleyville,PA,Pennsylvania
Wilder,VT,Vermont
Walbridge,OH,Ohio
Nevada City,CA,California
Lake Orion,MI,Michigan
Avondale Estates,GA,Georgia
Lordship,CT,Connecticut
Naranjito,PR,Puerto Rico
Cleveland,OK,Oklahoma
El Cerro,NM,New Mexico
Zillah,WA,Washington
Blanchard,LA,Louisiana
Knoxville,IL,Illinois
Mamou,LA,Louisiana
Elgin,OK,Oklahoma
Milbank,SD,South Dakota
Yorkville,WI,Wisconsin
Bethany,MO,Missouri
Waynesville,OH,Ohio
Salmon,ID,Idaho
San Saba,TX,Texas
Winfield,WV,West Virginia
Woodside,PA,Pennsylvania
Midway,FL,Florida
South Jacksonville,IL,Illinois
Hill 'n Dale,FL,Florida
West Simsbury,CT,Connecticut
South Point,OH,Ohio
Jones,OK,Oklahoma
Blue Earth,MN,Minnesota
Balcones Heights,TX,Texas
Boscobel,WI,Wisconsin
Clare,MI,Michigan
Chattahoochee,FL,Florida
Red Bay,AL,Alabama
Spearman,TX,Texas
Malabar,FL,Florida
Bandon,OR,Oregon
Frazier Park,CA,California
Cottonwood,CA,California
Sixteen Mile Stand,OH,Ohio
Superior,AZ,Arizona
Landis,NC,North Carolina
Hiawatha,KS,Kansas
Mar-Mac,NC,North Carolina
Orchidlands Estates,HI,Hawaii
Harbor Bluffs,FL,Florida
New Holstein,WI,Wisconsin
Clarksville,TX,Texas
Beaver,UT,Utah
Kings Bay Base,GA,Georgia
Sloatsburg,NY,New York
Early,TX,Texas
Pine City,MN,Minnesota
Checotah,OK,Oklahoma
Needville,TX,Texas
San Antonio Heights,CA,California
Mount Penn,PA,Pennsylvania
Waialua,HI,Hawaii
Sandia Heights,NM,New Mexico
Bath,MI,Michigan
Orofino,ID,Idaho
Galateo,PR,Puerto Rico
Warsaw,NC,North Carolina
Ladysmith,WI,Wisconsin
Brillion,WI,Wisconsin
Boiling Springs,PA,Pennsylvania
Mount Pocono,PA,Pennsylvania
Westhampton,NY,New York
Parowan,UT,Utah
Saugatuck,CT,Connecticut
Buffalo,MO,Missouri
Coquí,PR,Puerto Rico
Double Oak,TX,Texas
Dunean,SC,South Carolina
Dover,FL,Florida
Olney,TX,Texas
Castroville,TX,Texas
Wolfdale,PA,Pennsylvania
Graymoor-Devondale,KY,Kentucky
Lucedale,MS,Mississippi
West Union,OH,Ohio
Tybee Island,GA,Georgia
Shrub Oak,NY,New York
Baldwyn,MS,Mississippi
East Brewton,AL,Alabama
Braddock Heights,MD,Maryland
Corning,AR,Arkansas
Wellton,AZ,Arizona
Shady Cove,OR,Oregon
Biscayne Park,FL,Florida
Ridgewood,IL,Illinois
Helemano,HI,Hawaii
Hicksville,OH,Ohio
Ebensburg,PA,Pennsylvania
Bean Station,TN,Tennessee
DeQuincy,LA,Louisiana
Dalzell,SC,South Carolina
Bishop,TX,Texas
Chandler,TX,Texas
Niantic,CT,Connecticut
Wilder,KY,Kentucky
Calera,OK,Oklahoma
Greenwood Lake,NY,New York
Holiday Shores,IL,Illinois
Clayton,NM,New Mexico
Brazoria,TX,Texas
Hampton,SC,South Carolina
Silt,CO,Colorado
Nashville,IL,Illinois
McSherrystown,PA,Pennsylvania
Kaunakakai,HI,Hawaii
North Shore,VA,Virginia
Wallburg,NC,North Carolina
Lodi,WI,Wisconsin
Henrietta,TX,Texas
Wildwood Crest,NJ,New Jersey
Grenelefe,FL,Florida
Emerald Mountain,AL,Alabama
Point Baker,FL,Florida
Tolono,IL,Illinois
Soperton,GA,Georgia
Erda,UT,Utah
Lakemore,OH,Ohio
Brightwaters,NY,New York
Doylestown,OH,Ohio
Canterwood,WA,Washington
Macon,MS,Mississippi
East Dennis,MA,Massachusetts
Fairport Harbor,OH,Ohio
Sewell,NJ,New Jersey
Kingwood,WV,West Virginia
North Lakeport,CA,California
Weaver,AL,Alabama
New York Mills,NY,New York
Oakland,FL,Florida
Long Lake,IL,Illinois
High Bridge,WA,Washington
Dawsonville,GA,Georgia
Eagle Lake,MN,Minnesota
Benson,MN,Minnesota
Columbus,KS,Kansas
Lula,GA,Georgia
Garner,IA,Iowa
Springtown,TX,Texas
Kingstree,SC,South Carolina
Pomona,NY,New York
Trafford,PA,Pennsylvania
Hawarden,IA,Iowa
Mineral Springs,NC,North Carolina
Dadeville,AL,Alabama
Paddock Lake,WI,Wisconsin
McDonald,OH,Ohio
Hartville,OH,Ohio
Big Sky,MT,Montana
Momence,IL,Illinois
White Sulphur Springs,WV,West Virginia
Barbourville,KY,Kentucky
Overton,TX,Texas
Welcome,NC,North Carolina
Cut Bank,MT,Montana
Buckner,MO,Missouri
Haynesville,LA,Louisiana
South Eliot,ME,Maine
DeWitt,AR,Arkansas
Lake Delta,NY,New York
Algoma,WI,Wisconsin
Longtown,OK,Oklahoma
Bishopville,SC,South Carolina
McCormick,SC,South Carolina
East Gaffney,SC,South Carolina
West Brattleboro,VT,Vermont
Andrews,SC,South Carolina
Sisco Heights,WA,Washington
Beechwood Trails,OH,Ohio
Marin City,CA,California
Proctor,MN,Minnesota
Montezuma,GA,Georgia
South Pittsburg,TN,Tennessee
River Bend,NC,North Carolina
Leesburg,GA,Georgia
Mars Hill,NC,North Carolina
Atkins,AR,Arkansas
Wormleysburg,PA,Pennsylvania
Johnson Creek,WI,Wisconsin
Blackhawk,SD,South Dakota
Santo Domingo,PR,Puerto Rico
Huntingtown,MD,Maryland
Halfway House,PA,Pennsylvania
Eunice,NM,New Mexico
Ferrysburg,MI,Michigan
Cliffwood Beach,NJ,New Jersey
Arcadia,WI,Wisconsin
Troy,TX,Texas
Ingalls Park,IL,Illinois
Lake Nacimiento,CA,California
Edgewood,PA,Pennsylvania
Comfort,TX,Texas
Crownpoint,NM,New Mexico
Oostburg,WI,Wisconsin
Platteville,CO,Colorado
Pleasant Valley,MO,Missouri
Brisas del Campanero,PR,Puerto Rico
Combes,TX,Texas
Bakerstown,PA,Pennsylvania
Paloma Creek,TX,Texas
Milford,IA,Iowa
Cambrian Park,CA,California
Fiskdale,MA,Massachusetts
Greenfield,MN,Minnesota
Mansfield,PA,Pennsylvania
Alva,FL,Florida
Mohnton,PA,Pennsylvania
Kenova,WV,West Virginia
Hamilton,TX,Texas
Calais,ME,Maine
Indian Hills,KY,Kentucky
Round Lake Heights,IL,Illinois
Royston,GA,Georgia
Montgomery,MN,Minnesota
Gloverville,SC,South Carolina
Afton,MN,Minnesota
Moundville,AL,Alabama
Eatonville,WA,Washington
Edgecliff Village,TX,Texas
Beechwood,MS,Mississippi
Santa Rosa,NM,New Mexico
Wyoming,PA,Pennsylvania
Gleed,WA,Washington
Dogtown,CA,California
Providence,KY,Kentucky
Baltimore,OH,Ohio
Mendenhall,MS,Mississippi
Shark River Hills,NJ,New Jersey
Yountville,CA,California
Tonkawa,OK,Oklahoma
Magnolia,MS,Mississippi
Rancho Viejo,TX,Texas
Richville,OH,Ohio
Burlington,OH,Ohio
Warren AFB,WY,Wyoming
Agua Fria,NM,New Mexico
Pembroke,NC,North Carolina
Hennessey,OK,Oklahoma
Stallion Springs,CA,California
Harriman,NY,New York
Prescott,AR,Arkansas
Whetstone,AZ,Arizona
Soda Springs,ID,Idaho
Park Hills,KY,Kentucky
Murfreesboro,NC,North Carolina
Hemlock Farms,PA,Pennsylvania
Norco,LA,Louisiana
Sherwood,WI,Wisconsin
Milton,DE,Delaware
Arcadia,SC,South Carolina
Lochsloy,WA,Washington
Shell Point,SC,South Carolina
Lake Delton,WI,Wisconsin
Genoa City,WI,Wisconsin
Hahira,GA,Georgia
Ellsworth,KS,Kansas
Sherrill,NY,New York
Strasburg,CO,Colorado
Highlands,CA,California
East Douglas,MA,Massachusetts
Pine Ridge,SD,South Dakota
Westport Village,CT,Connecticut
Byrnes Mill,MO,Missouri
Versailles,MO,Missouri
Tularosa,NM,New Mexico
Nocona,TX,Texas
Walsenburg,CO,Colorado
De Leon Springs,FL,Florida
DeCordova,TX,Texas
Summit Hill,PA,Pennsylvania
East Prairie,MO,Missouri
Bal Harbour,FL,Florida
Delphi,IN,Indiana
Lead,SD,South Dakota
Stanton,TX,Texas
Smithsburg,MD,Maryland
Woodbury Heights,NJ,New Jersey
Gillespie,IL,Illinois
Glenville,CT,Connecticut
Windsor,MO,Missouri
La Pine,OR,Oregon
Evansville,WY,Wyoming
Granite Quarry,NC,North Carolina
Penbrook,PA,Pennsylvania
Navy Yard City,WA,Washington
Raymond,WA,Washington
North Pole,AK,Alaska
Gloucester Courthouse,VA,Virginia
Georgetown,CA,California
Beechwood,MI,Michigan
Springfield,KY,Kentucky
Nags Head,NC,North Carolina
Perkins,OK,Oklahoma
Orwigsburg,PA,Pennsylvania
National Park,NJ,New Jersey
Denver,NC,North Carolina
Idyllwild-Pine Cove,CA,California
Bonny Doon,CA,California
Pleasant Hill,PA,Pennsylvania
Ranger,TX,Texas
Emerald Lakes,PA,Pennsylvania
Iuka,MS,Mississippi
Portageville,MO,Missouri
Gluckstadt,MS,Mississippi
Escatawpa,MS,Mississippi
Citrus City,TX,Texas
Winchester,CA,California
Valley View,PA,Pennsylvania
Greensboro,AL,Alabama
Edgewood,FL,Florida
Shenandoah,TX,Texas
Wise,VA,Virginia
Allendale,SC,South Carolina
Groveville,NJ,New Jersey
Williston,SC,South Carolina
Girard,PA,Pennsylvania
Seminole Manor,FL,Florida
Cutchogue,NY,New York
Tangerine,FL,Florida
White Mountain Lake,AZ,Arizona
Palmer Lake,CO,Colorado
Atoka,OK,Oklahoma
Lisbon,ME,Maine
East Greenville,PA,Pennsylvania
Cumberland Center,ME,Maine
Boutte,LA,Louisiana
Madison,IL,Illinois
Port Ludlow,WA,Washington
Grandy,NC,North Carolina
Pine Canyon,CA,California
East Syracuse,NY,New York
Buena Vista,CO,Colorado
Warm Beach,WA,Washington
Pioneer Village,KY,Kentucky
Kelly Ridge,CA,California
Watkinsville,GA,Georgia
Brighton,TN,Tennessee
Seymour,TX,Texas
Manistique,MI,Michigan
Southern Shores,NC,North Carolina
Shorewood Forest,IN,Indiana
Bad Axe,MI,Michigan
Gambrills,MD,Maryland
Glen Lyon,PA,Pennsylvania
Fairbanks Ranch,CA,California
Frisco,CO,Colorado
Penndel,PA,Pennsylvania
Lake Lotawana,MO,Missouri
Houston,MO,Missouri
Cornwall-on-Hudson,NY,New York
Churchill,PA,Pennsylvania
Fort McKinley,OH,Ohio
Savanna,IL,Illinois
Dresden,TN,Tennessee
Taft,TX,Texas
Sunset,LA,Louisiana
La Fayette,AL,Alabama
Spring Lake,NJ,New Jersey
Collins,MS,Mississippi
Hildale,UT,Utah
Vails Gate,NY,New York
Brownstown,IN,Indiana
Lakewood,SC,South Carolina
Seaside Heights,NJ,New Jersey
Chaffee,MO,Missouri
Castle Rock,WA,Washington
University Park,NM,New Mexico
Heritage Lake,IN,Indiana
Rothsville,PA,Pennsylvania
Sumner,IL,Illinois
Experiment,GA,Georgia
Marshall,VA,Virginia
East Norwich,NY,New York
Woodlynne,NJ,New Jersey
Bowling Green,FL,Florida
Schulenburg,TX,Texas
Oakbrook Terrace,IL,Illinois
Meadowood,PA,Pennsylvania
West Burlington,IA,Iowa
Loma Rica,CA,California
Bellows Falls,VT,Vermont
McQueeney,TX,Texas
Wisconsin Dells,WI,Wisconsin
Minden,NE,Nebraska
Munsons Corners,NY,New York
Central City,NE,Nebraska
Ava,MO,Missouri
Butler,AL,Alabama
Williamstown,WV,West Virginia
Pretty Bayou,FL,Florida
Port Richey,FL,Florida
Tangelo Park,FL,Florida
Sale Creek,TN,Tennessee
Poplarville,MS,Mississippi
Stamford,TX,Texas
Onalaska,TX,Texas
Shenandoah,VA,Virginia
Northwest Harwinton,CT,Connecticut
Lake Wissota,WI,Wisconsin
Claryville,KY,Kentucky
South Dennis,MA,Massachusetts
Milaca,MN,Minnesota
Deer Lodge,MT,Montana
Palo Cedro,CA,California
Merrimac,VA,Virginia
Noroton Heights,CT,Connecticut
Yadkinville,NC,North Carolina
Bedford Hills,NY,New York
Lake City,PA,Pennsylvania
Hawaiian Acres,HI,Hawaii
Colonial Heights,TN,Tennessee
Butler,IN,Indiana
Fairfield,TX,Texas
Shady Shores,TX,Texas
Acres Green,CO,Colorado
Roslyn,NY,New York
Fowlerville,MI,Michigan
Capitanejo,PR,Puerto Rico
Gladwin,MI,Michigan
Womelsdorf,PA,Pennsylvania
Chincoteague,VA,Virginia
Clinton,MI,Michigan
Marion,KY,Kentucky
Cordaville,MA,Massachusetts
Newton,IL,Illinois
Lawnside,NJ,New Jersey
Jacksonville,OR,Oregon
New Orleans Station,LA,Louisiana
New Hope,AL,Alabama
Colfax,WA,Washington
Indialantic,FL,Florida
West,TX,Texas
Weedpatch,CA,California
Falmouth,KY,Kentucky
Kilauea,HI,Hawaii
Kennedy,CA,California
Mountain View,AR,Arkansas
Franklin,MI,Michigan
Zellwood,FL,Florida
Gowanda,NY,New York
Shelby,MT,Montana
Homer,LA,Louisiana
Harrisburg,AR,Arkansas
Syracuse,IN,Indiana
Brandenburg,KY,Kentucky
Grifton,NC,North Carolina
Brighton,AL,Alabama
Florida,NY,New York
Greensboro,MD,Maryland
Seagraves,TX,Texas
Elkton,VA,Virginia
Good Hope,AL,Alabama
Youngwood,PA,Pennsylvania
Lodi,OH,Ohio
Richlands,NC,North Carolina
Galena,KS,Kansas
Long Neck,DE,Delaware
Bald Knob,AR,Arkansas
Simpsonville,KY,Kentucky
St. Helen,MI,Michigan
Drumright,OK,Oklahoma
North Sioux City,SD,South Dakota
Watonga,OK,Oklahoma
Lido Beach,NY,New York
Monterey,TN,Tennessee
Great Neck Estates,NY,New York
Elgin,SC,South Carolina
Ithaca,MI,Michigan
Cold Spring Harbor,NY,New York
New Madrid,MO,Missouri
Oak Grove,VA,Virginia
Decherd,TN,Tennessee
North Browning,MT,Montana
Coalfield,TN,Tennessee
Akron,NY,New York
Redwood,OR,Oregon
Kingman,KS,Kansas
Villalba,PR,Puerto Rico
Welch,WV,West Virginia
Eagle Crest,OR,Oregon
Mauriceville,TX,Texas
Fayetteville,PA,Pennsylvania
Mountain Iron,MN,Minnesota
El Paso,IL,Illinois
Lake Cassidy,WA,Washington
Clayton,AL,Alabama
Davis,OK,Oklahoma
Louisa,KY,Kentucky
Eufaula,OK,Oklahoma
Bunnell,FL,Florida
Mount Morris,MI,Michigan
Mountville,PA,Pennsylvania
Kewaunee,WI,Wisconsin
Woodville,TX,Texas
Kechi,KS,Kansas
Riverview,MO,Missouri
Salado,TX,Texas
Horace,ND,North Dakota
Natalbany,LA,Louisiana
West Grove,PA,Pennsylvania
Lanai City,HI,Hawaii
Filer,ID,Idaho
Wilton,IA,Iowa
Cetronia,PA,Pennsylvania
Cache,OK,Oklahoma
Ketchum,ID,Idaho
Somerset,WI,Wisconsin
Ferris,TX,Texas
St. Clair,PA,Pennsylvania
Woodbury,TN,Tennessee
Ravensworth,VA,Virginia
Paden City,WV,West Virginia
Comunas,PR,Puerto Rico
Meridian Village,CO,Colorado
Arcola,IL,Illinois
Baiting Hollow,NY,New York
Buckeye Lake,OH,Ohio
Delta,OH,Ohio
Weimar,TX,Texas
Lake Wilderness,VA,Virginia
Kingston,WA,Washington
Rheems,PA,Pennsylvania
Walworth,WI,Wisconsin
Valley,NE,Nebraska
Paramount-Long Meadow,MD,Maryland
Ashland,NE,Nebraska
Towanda,PA,Pennsylvania
Montara,CA,California
Iron River,MI,Michigan
Norwood,NC,North Carolina
South Rosemary,NC,North Carolina
Meadow Oaks,FL,Florida
Yanceyville,NC,North Carolina
Hortonville,WI,Wisconsin
North Catasauqua,PA,Pennsylvania
Sheridan,IL,Illinois
Patillas,PR,Puerto Rico
Granville,WV,West Virginia
Pines Lake,NJ,New Jersey
Jarrettsville,MD,Maryland
Holualoa,HI,Hawaii
Kings Beach,CA,California
Keasbey,NJ,New Jersey
David City,NE,Nebraska
Mountain Lodge Park,NY,New York
Lakewood,NY,New York
Winner,SD,South Dakota
Montana City,MT,Montana
Palmview South,TX,Texas
Amery,WI,Wisconsin
New Haven,MO,Missouri
Huguley,AL,Alabama
Turley,OK,Oklahoma
Erwinville,LA,Louisiana
Holly Hills,CO,Colorado
Sage,CA,California
The Plains,OH,Ohio
Milton,WV,West Virginia
Oconto Falls,WI,Wisconsin
Seward,AK,Alaska
Flemingsburg,KY,Kentucky
Monroe City,MO,Missouri
Moline Acres,MO,Missouri
Delhi,LA,Louisiana
Mohave Valley,AZ,Arizona
Hamilton,IL,Illinois
Hillsboro,KS,Kansas
Dermott,AR,Arkansas
Harveys Lake,PA,Pennsylvania
K. I. Sawyer,MI,Michigan
North Kingsville,OH,Ohio
El Lago,TX,Texas
Green Forest,AR,Arkansas
Kenhorst,PA,Pennsylvania
Putney,GA,Georgia
Moose Lake,MN,Minnesota
Osage City,KS,Kansas
Janesville,CA,California
Fairfield Harbour,NC,North Carolina
Magnolia,TX,Texas
Almont,MI,Michigan
Island Walk,FL,Florida
Pine Mountain Lake,CA,California
Montague,MI,Michigan
Bloomingdale,GA,Georgia
Hypoluxo,FL,Florida
Valle Vista,AZ,Arizona
Lakeshore,LA,Louisiana
Carson,WA,Washington
Millen,GA,Georgia
Grand Point,LA,Louisiana
New Bremen,OH,Ohio
Newmanstown,PA,Pennsylvania
South Padre Island,TX,Texas
Tainter Lake,WI,Wisconsin
Bethel,OH,Ohio
Grottoes,VA,Virginia
Tilton,IL,Illinois
Ford City,PA,Pennsylvania
Sandusky,MI,Michigan
Lindsay,OK,Oklahoma
Tilton Northfield,NH,New Hampshire
Quail Ridge,FL,Florida
Lake City,GA,Georgia
Sublimity,OR,Oregon
Mosheim,TN,Tennessee
Arthurtown,SC,South Carolina
Versailles,OH,Ohio
La Villa,TX,Texas
North Beach,MD,Maryland
Rising Sun,MD,Maryland
Madison,FL,Florida
Lake Shastina,CA,California
West Ishpeming,MI,Michigan
Culloden,WV,West Virginia
Whitehall,MI,Michigan
Bushnell,IL,Illinois
Sutter,CA,California
Voorheesville,NY,New York
North Barrington,IL,Illinois
Albion,IN,Indiana
Onawa,IA,Iowa
Lake Heritage,PA,Pennsylvania
Angola,NY,New York
Bayview,CA,California
Lake Helen,FL,Florida
Diamond,IL,Illinois
Bar Nunn,WY,Wyoming
Snowmass Village,CO,Colorado
Canadian,TX,Texas
Grand Forks AFB,ND,North Dakota
Sands Point,NY,New York
Minster,OH,Ohio
Palisade,CO,Colorado
Honeoye Falls,NY,New York
Donalsonville,GA,Georgia
Cherry Valley,IL,Illinois
Edneyville,NC,North Carolina
Mount Vernon,TX,Texas
Crosby,MN,Minnesota
Chattahoochee Hills,GA,Georgia
Lena,IL,Illinois
Chimayo,NM,New Mexico
New Llano,LA,Louisiana
Little Flock,AR,Arkansas
Meadow Glade,WA,Washington
Everson,WA,Washington
Dalton Gardens,ID,Idaho
Olga,FL,Florida
Warden,WA,Washington
Oxoboxo River,CT,Connecticut
Chauvin,LA,Louisiana
Pine Ridge,SC,South Carolina
Fairfax,IA,Iowa
Big Lake,AK,Alaska
Knob Noster,MO,Missouri
Valentine,NE,Nebraska
Central Heights-Midland City,AZ,Arizona
Roebuck,SC,South Carolina
Loxley,AL,Alabama
Burns,OR,Oregon
Loudonville,OH,Ohio
Trinity,TX,Texas
Pepperdine University,CA,California
Greenbriar,FL,Florida
Chase City,VA,Virginia
Northeast Ithaca,NY,New York
Hanapepe,HI,Hawaii
Seven Fields,PA,Pennsylvania
Norton,KS,Kansas
Circle D-KC Estates,TX,Texas
Quarryville,PA,Pennsylvania
Canadian Lakes,MI,Michigan
Caledonia,MN,Minnesota
Estill,SC,South Carolina
Rio Grande,NJ,New Jersey
Libby,MT,Montana
Lakeside Park,KY,Kentucky
Eagle Lake,FL,Florida
Cajah's Mountain,NC,North Carolina
Norton Center,MA,Massachusetts
Kemmerer,WY,Wyoming
Essex Village,CT,Connecticut
Wernersville,PA,Pennsylvania
Keowee Key,SC,South Carolina
Tama,IA,Iowa
Guntown,MS,Mississippi
Garden View,PA,Pennsylvania
Romoland,CA,California
Bay Pines,FL,Florida
Dixon Lane-Meadow Creek,CA,California
Sterlington,LA,Louisiana
New Cordell,OK,Oklahoma
Delavan Lake,WI,Wisconsin
